pp_id,pp,party,party_nm,v,s,lat,lon,p
685,Bungendore,GRN,The Greens,123,-2.22,-35.2552,149.445,7.1139386928860615
685,Bungendore,CDP,Christian Democratic Party (Fred Nile Group),10,0.09,-35.2552,149.445,0.578368999421631
685,Bungendore,CYA,Australian Federation Party,6,0.35,-35.2552,149.445,0.3470213996529786
685,Bungendore,LP,Liberal,539,-3.27,-35.2552,149.445,31.17408906882591
83842,Bungendore North,ASP,"Shooters, Fishers and Farmers",23,4.21,-35.2516064,149.4417545,4.212454212454213
83842,Bungendore North,FUT,Science Party,9,1.65,-35.2516064,149.4417545,1.6483516483516485
83842,Bungendore North,HMP,Help End Marijuana Prohibition (HEMP) Party,9,1.65,-35.2516064,149.4417545,1.6483516483516485
83842,Bungendore North,IND,Independent,3,-1.07,-35.2516064,149.4417545,0.5494505494505495
83842,Bungendore North,NP,The Nationals,82,3.58,-35.2516064,149.4417545,15.018315018315018
83842,Bungendore North,LDP,Liberal Democrats,3,0.55,-35.2516064,149.4417545,0.5494505494505495
83842,Bungendore North,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,6,1.1,-35.2516064,149.4417545,1.098901098901099
83842,Bungendore North,ALP,Labor,159,-11.97,-35.2516064,149.4417545,29.120879120879124
83842,Bungendore North,IND,Independent,3,0.55,-35.2516064,149.4417545,0.5494505494505495
83842,Bungendore North,IND,Independent,16,2.93,-35.2516064,149.4417545,2.93040293040293
83842,Bungendore North,GRN,The Greens,32,-1.25,-35.2516064,149.4417545,5.86080586080586
83842,Bungendore North,CDP,Christian Democratic Party (Fred Nile Group),2,-0.44,-35.2516064,149.4417545,0.3663003663003663
83842,Bungendore North,CYA,Australian Federation Party,0,0,-35.2516064,149.4417545,0
83842,Bungendore North,LP,Liberal,199,1.16,-35.2516064,149.4417545,36.446886446886445
98060,Canberra Central PPVC,ASP,"Shooters, Fishers and Farmers",12,3.35,NA,NA,3.35195530726257
98060,Canberra Central PPVC,FUT,Science Party,7,1.96,NA,NA,1.9553072625698324
98060,Canberra Central PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,3,0.84,NA,NA,0.8379888268156425
98060,Canberra Central PPVC,IND,Independent,7,-0.23,NA,NA,1.9553072625698324
98060,Canberra Central PPVC,NP,The Nationals,19,0.25,NA,NA,5.307262569832402
98060,Canberra Central PPVC,LDP,Liberal Democrats,1,0.28,NA,NA,0.27932960893854747
98060,Canberra Central PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,2,0.56,NA,NA,0.5586592178770949
98060,Canberra Central PPVC,ALP,Labor,139,1.91,NA,NA,38.8268156424581
98060,Canberra Central PPVC,IND,Independent,0,0,NA,NA,0
98060,Canberra Central PPVC,IND,Independent,9,2.51,NA,NA,2.5139664804469275
98060,Canberra Central PPVC,GRN,The Greens,44,-0.75,NA,NA,12.290502793296088
98060,Canberra Central PPVC,CDP,Christian Democratic Party (Fred Nile Group),3,-0.43,NA,NA,0.8379888268156425
98060,Canberra Central PPVC,CYA,Australian Federation Party,0,0,NA,NA,0
98060,Canberra Central PPVC,LP,Liberal,112,-4.66,NA,NA,31.28491620111732
98058,Canberra North PPVC,ASP,"Shooters, Fishers and Farmers",19,5.14,NA,NA,5.135135135135135
98058,Canberra North PPVC,FUT,Science Party,7,1.89,NA,NA,1.891891891891892
98058,Canberra North PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,3,0.81,NA,NA,0.8108108108108109
98058,Canberra North PPVC,IND,Independent,3,-1.38,NA,NA,0.8108108108108109
98058,Canberra North PPVC,NP,The Nationals,18,-0.2,NA,NA,4.864864864864865
98058,Canberra North PPVC,LDP,Liberal Democrats,2,0.54,NA,NA,0.5405405405405406
98058,Canberra North PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,5,1.35,NA,NA,1.3513513513513513
98058,Canberra North PPVC,ALP,Labor,131,-1.51,NA,NA,35.4054054054054
98058,Canberra North PPVC,IND,Independent,2,0.54,NA,NA,0.5405405405405406
98058,Canberra North PPVC,IND,Independent,7,1.89,NA,NA,1.891891891891892
98058,Canberra North PPVC,GRN,The Greens,49,0.2,NA,NA,13.243243243243244
98058,Canberra North PPVC,CDP,Christian Democratic Party (Fred Nile Group),2,-0.73,NA,NA,0.5405405405405406
98058,Canberra North PPVC,CYA,Australian Federation Party,1,0.27,NA,NA,0.2702702702702703
98058,Canberra North PPVC,LP,Liberal,121,-3.24,NA,NA,32.7027027027027
98062,Canberra South PPVC,ASP,"Shooters, Fishers and Farmers",10,4.69,NA,NA,4.694835680751173
98062,Canberra South PPVC,FUT,Science Party,3,1.41,NA,NA,1.4084507042253522
98062,Canberra South PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,9,4.23,NA,NA,4.225352112676056
98062,Canberra South PPVC,IND,Independent,3,-0.78,NA,NA,1.4084507042253522
98062,Canberra South PPVC,NP,The Nationals,9,-0.83,NA,NA,4.225352112676056
98062,Canberra South PPVC,LDP,Liberal Democrats,1,0.47,NA,NA,0.4694835680751174
98062,Canberra South PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,3,1.41,NA,NA,1.4084507042253522
98062,Canberra South PPVC,ALP,Labor,80,0.64,NA,NA,37.558685446009385
98062,Canberra South PPVC,IND,Independent,2,0.94,NA,NA,0.9389671361502347
98062,Canberra South PPVC,IND,Independent,1,0.47,NA,NA,0.4694835680751174
98062,Canberra South PPVC,GRN,The Greens,19,-4.12,NA,NA,8.92018779342723
98062,Canberra South PPVC,CDP,Christian Democratic Party (Fred Nile Group),3,0.14,NA,NA,1.4084507042253522
98062,Canberra South PPVC,CYA,Australian Federation Party,1,0.47,NA,NA,0.4694835680751174
98062,Canberra South PPVC,LP,Liberal,69,-3.55,NA,NA,32.3943661971831
687,Candelo,ASP,"Shooters, Fishers and Farmers",20,4.08,-36.766319,149.696075,4.081632653061225
687,Candelo,FUT,Science Party,6,1.22,-36.766319,149.696075,1.2244897959183674
687,Candelo,HMP,Help End Marijuana Prohibition (HEMP) Party,14,2.86,-36.766319,149.696075,2.857142857142857
687,Candelo,IND,Independent,7,-0.65,-36.766319,149.696075,1.4285714285714286
687,Candelo,NP,The Nationals,8,-1.79,-36.766319,149.696075,1.6326530612244898
687,Candelo,LDP,Liberal Democrats,0,0,-36.766319,149.696075,0
687,Candelo,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,7,1.43,-36.766319,149.696075,1.4285714285714286
687,Candelo,ALP,Labor,206,0.21,-36.766319,149.696075,42.04081632653061
687,Candelo,IND,Independent,5,1.02,-36.766319,149.696075,1.0204081632653061
687,Candelo,IND,Independent,3,0.61,-36.766319,149.696075,0.6122448979591837
687,Candelo,GRN,The Greens,43,-5.61,-36.766319,149.696075,8.775510204081632
687,Candelo,CDP,Christian Democratic Party (Fred Nile Group),0,-1.14,-36.766319,149.696075,0
687,Candelo,CYA,Australian Federation Party,2,0.41,-36.766319,149.696075,0.40816326530612246
687,Candelo,LP,Liberal,169,1.14,-36.766319,149.696075,34.48979591836735
688,Captains Flat,ASP,"Shooters, Fishers and Farmers",14,5.22,-35.59185,149.44533,5.223880597014925
688,Captains Flat,FUT,Science Party,0,0,-35.59185,149.44533,0
688,Captains Flat,HMP,Help End Marijuana Prohibition (HEMP) Party,6,2.24,-35.59185,149.44533,2.2388059701492535
688,Captains Flat,IND,Independent,6,-0.26,-35.59185,149.44533,2.2388059701492535
688,Captains Flat,NP,The Nationals,78,20.21,-35.59185,149.44533,29.1044776119403
688,Captains Flat,LDP,Liberal Democrats,3,1.12,-35.59185,149.44533,1.1194029850746268
688,Captains Flat,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,2,0.75,-35.59185,149.44533,0.7462686567164178
688,Captains Flat,ALP,Labor,92,-15.17,-35.59185,149.44533,34.32835820895522
688,Captains Flat,IND,Independent,0,0,-35.59185,149.44533,0
688,Captains Flat,IND,Independent,3,1.12,-35.59185,149.44533,1.1194029850746268
688,Captains Flat,GRN,The Greens,21,-1.49,-35.59185,149.44533,7.835820895522389
688,Captains Flat,CDP,Christian Democratic Party (Fred Nile Group),2,0.74,-35.59185,149.44533,0.7462686567164178
688,Captains Flat,CYA,Australian Federation Party,0,0,-35.59185,149.44533,0
688,Captains Flat,LP,Liberal,41,-7.35,-35.59185,149.44533,15.298507462686567
690,Central Tilba,ASP,"Shooters, Fishers and Farmers",6,3.06,-36.3126,150.076,3.061224489795918
690,Central Tilba,FUT,Science Party,2,1.02,-36.3126,150.076,1.0204081632653061
690,Central Tilba,HMP,Help End Marijuana Prohibition (HEMP) Party,12,6.12,-36.3126,150.076,6.122448979591836
690,Central Tilba,IND,Independent,1,-0.77,-36.3126,150.076,0.5102040816326531
690,Central Tilba,NP,The Nationals,0,-0.88,-36.3126,150.076,0
690,Central Tilba,LDP,Liberal Democrats,0,0,-36.3126,150.076,0
690,Central Tilba,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,4,2.04,-36.3126,150.076,2.0408163265306123
690,Central Tilba,ALP,Labor,73,-2.57,-36.3126,150.076,37.244897959183675
690,Central Tilba,IND,Independent,3,1.53,-36.3126,150.076,1.530612244897959
690,Central Tilba,IND,Independent,0,0,-36.3126,150.076,0
690,Central Tilba,GRN,The Greens,35,-12.52,-36.3126,150.076,17.857142857142858
690,Central Tilba,CDP,Christian Democratic Party (Fred Nile Group),0,-0.43,-36.3126,150.076,0
690,Central Tilba,CYA,Australian Federation Party,0,0,-36.3126,150.076,0
690,Central Tilba,LP,Liberal,60,6.37,-36.3126,150.076,30.612244897959183
691,Cobargo,ASP,"Shooters, Fishers and Farmers",24,3.84,-36.3890048,149.8891246,3.84
691,Cobargo,FUT,Science Party,7,1.12,-36.3890048,149.8891246,1.1199999999999999
691,Cobargo,HMP,Help End Marijuana Prohibition (HEMP) Party,28,4.48,-36.3890048,149.8891246,4.4799999999999995
691,Cobargo,IND,Independent,2,-1.26,-36.3890048,149.8891246,0.32
691,Cobargo,NP,The Nationals,4,-1.74,-36.3890048,149.8891246,0.64
691,Cobargo,LDP,Liberal Democrats,7,1.12,-36.3890048,149.8891246,1.1199999999999999
691,Cobargo,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,5,0.8,-36.3890048,149.8891246,0.8
691,Cobargo,ALP,Labor,220,-9.24,-36.3890048,149.8891246,35.199999999999996
691,Cobargo,IND,Independent,1,0.16,-36.3890048,149.8891246,0.16
691,Cobargo,IND,Independent,5,0.8,-36.3890048,149.8891246,0.8
691,Cobargo,GRN,The Greens,63,-3.64,-36.3890048,149.8891246,10.08
691,Cobargo,CDP,Christian Democratic Party (Fred Nile Group),6,0.01,-36.3890048,149.8891246,0.96
691,Cobargo,CYA,Australian Federation Party,1,0.16,-36.3890048,149.8891246,0.16
691,Cobargo,LP,Liberal,252,6.87,-36.3890048,149.8891246,40.32
692,Cooma,ASP,"Shooters, Fishers and Farmers",64,7.72,-36.2375,149.125,7.720144752714113
692,Cooma,FUT,Science Party,10,1.21,-36.2375,149.125,1.2062726176115801
692,Cooma,HMP,Help End Marijuana Prohibition (HEMP) Party,39,4.7,-36.2375,149.125,4.704463208685163
692,Cooma,IND,Independent,7,-2.4,-36.2375,149.125,0.8443908323281062
692,Cooma,NP,The Nationals,80,-4.54,-36.2375,149.125,9.650180940892641
692,Cooma,LDP,Liberal Democrats,11,1.33,-36.2375,149.125,1.3268998793727382
692,Cooma,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,7,0.84,-36.2375,149.125,0.8443908323281062
692,Cooma,ALP,Labor,223,-5.48,-36.2375,149.125,26.89987937273824
692,Cooma,IND,Independent,5,0.6,-36.2375,149.125,0.6031363088057901
692,Cooma,IND,Independent,9,1.09,-36.2375,149.125,1.0856453558504222
692,Cooma,GRN,The Greens,44,-2.16,-36.2375,149.125,5.307599517490953
692,Cooma,CDP,Christian Democratic Party (Fred Nile Group),11,-0.86,-36.2375,149.125,1.3268998793727382
692,Cooma,CYA,Australian Federation Party,1,0.12,-36.2375,149.125,0.12062726176115801
692,Cooma,LP,Liberal,318,2.13,-36.2375,149.125,38.35946924004825
694,Cooma North,ASP,"Shooters, Fishers and Farmers",45,6.89,-36.2182844,149.1312397,6.891271056661561
694,Cooma North,FUT,Science Party,5,0.77,-36.2182844,149.1312397,0.7656967840735069
694,Cooma North,HMP,Help End Marijuana Prohibition (HEMP) Party,40,6.13,-36.2182844,149.1312397,6.1255742725880555
694,Cooma North,IND,Independent,8,-2.48,-36.2182844,149.1312397,1.2251148545176112
694,Cooma North,NP,The Nationals,51,-5.48,-36.2182844,149.1312397,7.810107197549771
694,Cooma North,LDP,Liberal Democrats,6,0.92,-36.2182844,149.1312397,0.9188361408882083
694,Cooma North,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,7,1.07,-36.2182844,149.1312397,1.0719754977029097
694,Cooma North,ALP,Labor,185,-7.64,-36.2182844,149.1312397,28.330781010719758
694,Cooma North,IND,Independent,3,0.46,-36.2182844,149.1312397,0.45941807044410415
694,Cooma North,IND,Independent,13,1.99,-36.2182844,149.1312397,1.9908116385911179
694,Cooma North,GRN,The Greens,32,-3.19,-36.2182844,149.1312397,4.900459418070445
694,Cooma North,CDP,Christian Democratic Party (Fred Nile Group),21,1.05,-36.2182844,149.1312397,3.215926493108729
694,Cooma North,CYA,Australian Federation Party,6,0.92,-36.2182844,149.1312397,0.9188361408882083
694,Cooma North,LP,Liberal,231,5.74,-36.2182844,149.1312397,35.37519142419602
33921,Cooma PPVC,ASP,"Shooters, Fishers and Farmers",258,6.45,-36.236464,149.1249407,6.453226613306653
33921,Cooma PPVC,FUT,Science Party,35,0.88,-36.236464,149.1249407,0.8754377188594297
33921,Cooma PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,89,2.23,-36.236464,149.1249407,2.226113056528264
33921,Cooma PPVC,IND,Independent,54,-1.12,-36.236464,149.1249407,1.3506753376688343
33921,Cooma PPVC,NP,The Nationals,327,-6.7,-36.236464,149.1249407,8.179089544772387
33921,Cooma PPVC,LDP,Liberal Democrats,28,0.7,-36.236464,149.1249407,0.7003501750875438
33921,Cooma PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,22,0.55,-36.236464,149.1249407,0.5502751375687844
33921,Cooma PPVC,ALP,Labor,1131,-5.5,-36.236464,149.1249407,28.289144572286144
33921,Cooma PPVC,IND,Independent,18,0.45,-36.236464,149.1249407,0.4502251125562781
33921,Cooma PPVC,IND,Independent,51,1.28,-36.236464,149.1249407,1.2756378189094548
33921,Cooma PPVC,GRN,The Greens,123,-1.97,-36.236464,149.1249407,3.0765382691345673
33921,Cooma PPVC,CDP,Christian Democratic Party (Fred Nile Group),14,-0.61,-36.236464,149.1249407,0.3501750875437719
33921,Cooma PPVC,CYA,Australian Federation Party,6,0.15,-36.236464,149.1249407,0.1500750375187594
33921,Cooma PPVC,LP,Liberal,1842,8.2,-36.236464,149.1249407,46.07303651825913
697,Dalmeny,ASP,"Shooters, Fishers and Farmers",21,4.74,-36.1618,150.12,4.740406320541761
697,Dalmeny,FUT,Science Party,6,1.35,-36.1618,150.12,1.3544018058690745
697,Dalmeny,HMP,Help End Marijuana Prohibition (HEMP) Party,10,2.26,-36.1618,150.12,2.2573363431151243
697,Dalmeny,IND,Independent,3,-0.34,-36.1618,150.12,0.6772009029345373
697,Dalmeny,NP,The Nationals,3,-1.86,-36.1618,150.12,0.6772009029345373
697,Dalmeny,LDP,Liberal Democrats,3,0.68,-36.1618,150.12,0.6772009029345373
697,Dalmeny,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,8,1.81,-36.1618,150.12,1.805869074492099
697,Dalmeny,ALP,Labor,166,-4.85,-36.1618,150.12,37.471783295711056
697,Dalmeny,IND,Independent,6,1.35,-36.1618,150.12,1.3544018058690745
697,Dalmeny,IND,Independent,3,0.68,-36.1618,150.12,0.6772009029345373
697,Dalmeny,GRN,The Greens,21,-5.36,-36.1618,150.12,4.740406320541761
697,Dalmeny,CDP,Christian Democratic Party (Fred Nile Group),4,0.22,-36.1618,150.12,0.9029345372460496
697,Dalmeny,CYA,Australian Federation Party,0,0,-36.1618,150.12,0
697,Dalmeny,LP,Liberal,189,2.85,-36.1618,150.12,42.66365688487584
698,Delegate,ASP,"Shooters, Fishers and Farmers",20,9.95,-37.0415,148.938,9.950248756218906
698,Delegate,FUT,Science Party,0,0,-37.0415,148.938,0
698,Delegate,HMP,Help End Marijuana Prohibition (HEMP) Party,2,1,-37.0415,148.938,0.9950248756218906
698,Delegate,IND,Independent,1,-1.94,-37.0415,148.938,0.4975124378109453
698,Delegate,NP,The Nationals,16,-6.12,-37.0415,148.938,7.960199004975125
698,Delegate,LDP,Liberal Democrats,0,0,-37.0415,148.938,0
698,Delegate,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,2,1,-37.0415,148.938,0.9950248756218906
698,Delegate,ALP,Labor,48,-8.35,-37.0415,148.938,23.88059701492537
698,Delegate,IND,Independent,1,0.5,-37.0415,148.938,0.4975124378109453
698,Delegate,IND,Independent,2,1,-37.0415,148.938,0.9950248756218906
698,Delegate,GRN,The Greens,3,-2.48,-37.0415,148.938,1.4925373134328357
698,Delegate,CDP,Christian Democratic Party (Fred Nile Group),0,-0.49,-37.0415,148.938,0
698,Delegate,CYA,Australian Federation Party,0,0,-37.0415,148.938,0
698,Delegate,LP,Liberal,106,15.19,-37.0415,148.938,52.736318407960205
30108,Divisional Office (PREPOLL),ASP,"Shooters, Fishers and Farmers",1,1.89,-35.270926,149.129899,1.8867924528301887
30108,Divisional Office (PREPOLL),FUT,Science Party,0,0,-35.270926,149.129899,0
30108,Divisional Office (PREPOLL),HMP,Help End Marijuana Prohibition (HEMP) Party,3,5.66,-35.270926,149.129899,5.660377358490567
30108,Divisional Office (PREPOLL),IND,Independent,0,-2.38,-35.270926,149.129899,0
30108,Divisional Office (PREPOLL),NP,The Nationals,2,1.33,-35.270926,149.129899,3.7735849056603774
30108,Divisional Office (PREPOLL),LDP,Liberal Democrats,1,1.89,-35.270926,149.129899,1.8867924528301887
30108,Divisional Office (PREPOLL),SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,1.89,-35.270926,149.129899,1.8867924528301887
30108,Divisional Office (PREPOLL),ALP,Labor,17,-8.31,-35.270926,149.129899,32.075471698113205
30108,Divisional Office (PREPOLL),IND,Independent,0,0,-35.270926,149.129899,0
30108,Divisional Office (PREPOLL),IND,Independent,0,0,-35.270926,149.129899,0
30108,Divisional Office (PREPOLL),GRN,The Greens,3,-10.92,-35.270926,149.129899,5.660377358490567
30108,Divisional Office (PREPOLL),CDP,Christian Democratic Party (Fred Nile Group),0,-0.03,-35.270926,149.129899,0
30108,Divisional Office (PREPOLL),CYA,Australian Federation Party,0,0,-35.270926,149.129899,0
30108,Divisional Office (PREPOLL),LP,Liberal,25,25.4,-35.270926,149.129899,47.16981132075472
699,Eden,ASP,"Shooters, Fishers and Farmers",57,5.54,-37.0561,149.907,5.539358600583091
699,Eden,FUT,Science Party,6,0.58,-37.0561,149.907,0.5830903790087464
699,Eden,HMP,Help End Marijuana Prohibition (HEMP) Party,27,2.62,-37.0561,149.907,2.623906705539359
699,Eden,IND,Independent,3,-1.03,-37.0561,149.907,0.2915451895043732
699,Eden,NP,The Nationals,7,-1.83,-37.0561,149.907,0.6802721088435374
699,Eden,LDP,Liberal Democrats,7,0.68,-37.0561,149.907,0.6802721088435374
699,Eden,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,6,0.58,-37.0561,149.907,0.5830903790087464
699,Eden,ALP,Labor,384,0.65,-37.0561,149.907,37.31778425655977
699,Eden,IND,Independent,3,0.29,-37.0561,149.907,0.2915451895043732
699,Eden,IND,Independent,10,0.97,-37.0561,149.907,0.9718172983479106
699,Eden,GRN,The Greens,22,-2.9,-37.0561,149.907,2.1379980563654035
699,Eden,CDP,Christian Democratic Party (Fred Nile Group),4,-0.55,-37.0561,149.907,0.3887269193391642
699,Eden,CYA,Australian Federation Party,1,0.1,-37.0561,149.907,0.09718172983479105
699,Eden,LP,Liberal,492,-0.71,-37.0561,149.907,47.8134110787172
98141,Eden Central,ASP,"Shooters, Fishers and Farmers",12,3.58,NA,NA,3.582089552238806
98141,Eden Central,FUT,Science Party,0,0,NA,NA,0
98141,Eden Central,HMP,Help End Marijuana Prohibition (HEMP) Party,11,3.28,NA,NA,3.2835820895522385
98141,Eden Central,IND,Independent,1,-1.02,NA,NA,0.2985074626865672
98141,Eden Central,NP,The Nationals,5,-1.02,NA,NA,1.4925373134328357
98141,Eden Central,LDP,Liberal Democrats,2,0.6,NA,NA,0.5970149253731344
98141,Eden Central,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,0.3,NA,NA,0.2985074626865672
98141,Eden Central,ALP,Labor,141,5.42,NA,NA,42.08955223880597
98141,Eden Central,IND,Independent,0,0,NA,NA,0
98141,Eden Central,IND,Independent,1,0.3,NA,NA,0.2985074626865672
98141,Eden Central,GRN,The Greens,6,-3.25,NA,NA,1.791044776119403
98141,Eden Central,CDP,Christian Democratic Party (Fred Nile Group),1,-0.64,NA,NA,0.2985074626865672
98141,Eden Central,CYA,Australian Federation Party,0,0,NA,NA,0
98141,Eden Central,LP,Liberal,154,-2.55,NA,NA,45.97014925373134
82536,Googong,ASP,"Shooters, Fishers and Farmers",58,3.27,-35.4229095,149.2338288,3.267605633802817
82536,Googong,FUT,Science Party,33,1.86,-35.4229095,149.2338288,1.8591549295774648
82536,Googong,HMP,Help End Marijuana Prohibition (HEMP) Party,31,1.75,-35.4229095,149.2338288,1.7464788732394365
82536,Googong,IND,Independent,15,-0.86,-35.4229095,149.2338288,0.8450704225352111
82536,Googong,NP,The Nationals,155,3.08,-35.4229095,149.2338288,8.732394366197182
82536,Googong,LDP,Liberal Democrats,11,0.62,-35.4229095,149.2338288,0.6197183098591549
82536,Googong,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,19,1.07,-35.4229095,149.2338288,1.0704225352112675
82536,Googong,ALP,Labor,628,-4.37,-35.4229095,149.2338288,35.38028169014085
82536,Googong,IND,Independent,9,0.51,-35.4229095,149.2338288,0.5070422535211268
82536,Googong,IND,Independent,19,1.07,-35.4229095,149.2338288,1.0704225352112675
82536,Googong,GRN,The Greens,72,-2.78,-35.4229095,149.2338288,4.056338028169014
82536,Googong,CDP,Christian Democratic Party (Fred Nile Group),5,-0.55,-35.4229095,149.2338288,0.28169014084507044
82536,Googong,CYA,Australian Federation Party,6,0.34,-35.4229095,149.2338288,0.3380281690140845
82536,Googong,LP,Liberal,714,-2.42,-35.4229095,149.2338288,40.225352112676056
933,Gundaroo,ASP,"Shooters, Fishers and Farmers",27,4.48,-35.0301,149.271,4.477611940298507
933,Gundaroo,FUT,Science Party,12,1.99,-35.0301,149.271,1.9900497512437811
933,Gundaroo,HMP,Help End Marijuana Prohibition (HEMP) Party,6,1,-35.0301,149.271,0.9950248756218906
933,Gundaroo,IND,Independent,3,-1.78,-35.0301,149.271,0.4975124378109453
933,Gundaroo,NP,The Nationals,25,-1.37,-35.0301,149.271,4.1459369817578775
933,Gundaroo,LDP,Liberal Democrats,0,0,-35.0301,149.271,0
933,Gundaroo,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,11,1.82,-35.0301,149.271,1.8242122719734661
933,Gundaroo,ALP,Labor,220,-2.68,-35.0301,149.271,36.48424543946932
933,Gundaroo,IND,Independent,2,0.33,-35.0301,149.271,0.33167495854063017
933,Gundaroo,IND,Independent,8,1.33,-35.0301,149.271,1.3266998341625207
933,Gundaroo,GRN,The Greens,72,-6.36,-35.0301,149.271,11.940298507462686
933,Gundaroo,CDP,Christian Democratic Party (Fred Nile Group),5,-0.95,-35.0301,149.271,0.8291873963515755
933,Gundaroo,CYA,Australian Federation Party,2,0.33,-35.0301,149.271,0.33167495854063017
933,Gundaroo,LP,Liberal,210,5.47,-35.0301,149.271,34.82587064676617
31436,Jerrabomberra,ASP,"Shooters, Fishers and Farmers",68,3.27,-35.3864,149.199,3.266090297790586
31436,Jerrabomberra,FUT,Science Party,26,1.25,-35.3864,149.199,1.248799231508165
31436,Jerrabomberra,HMP,Help End Marijuana Prohibition (HEMP) Party,45,2.16,-35.3864,149.199,2.161383285302594
31436,Jerrabomberra,IND,Independent,6,-0.94,-35.3864,149.199,0.2881844380403458
31436,Jerrabomberra,NP,The Nationals,130,1.78,-35.3864,149.199,6.243996157540826
31436,Jerrabomberra,LDP,Liberal Democrats,14,0.67,-35.3864,149.199,0.6724303554274735
31436,Jerrabomberra,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,20,0.96,-35.3864,149.199,0.9606147934678195
31436,Jerrabomberra,ALP,Labor,720,-5.78,-35.3864,149.199,34.5821325648415
31436,Jerrabomberra,IND,Independent,16,0.77,-35.3864,149.199,0.7684918347742555
31436,Jerrabomberra,IND,Independent,33,1.59,-35.3864,149.199,1.585014409221902
31436,Jerrabomberra,GRN,The Greens,112,-2.8,-35.3864,149.199,5.379442843419788
31436,Jerrabomberra,CDP,Christian Democratic Party (Fred Nile Group),8,-0.49,-35.3864,149.199,0.38424591738712777
31436,Jerrabomberra,CYA,Australian Federation Party,6,0.29,-35.3864,149.199,0.2881844380403458
31436,Jerrabomberra,LP,Liberal,878,0.19,-35.3864,149.199,42.170989433237274
98147,Jerrabomberra PPVC,ASP,"Shooters, Fishers and Farmers",114,2.96,NA,NA,2.9633480634260465
98147,Jerrabomberra PPVC,FUT,Science Party,33,0.86,NA,NA,0.857811281518066
98147,Jerrabomberra PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,36,0.94,NA,NA,0.9357941252924357
98147,Jerrabomberra PPVC,IND,Independent,15,-0.84,NA,NA,0.3899142188718482
98147,Jerrabomberra PPVC,NP,The Nationals,365,5.03,NA,NA,9.487912659214972
98147,Jerrabomberra PPVC,LDP,Liberal Democrats,22,0.57,NA,NA,0.5718741876787107
98147,Jerrabomberra PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,23,0.6,NA,NA,0.5978684689368339
98147,Jerrabomberra PPVC,ALP,Labor,1314,-6.2,NA,NA,34.1564855731739
98147,Jerrabomberra PPVC,IND,Independent,18,0.47,NA,NA,0.46789706264621783
98147,Jerrabomberra PPVC,IND,Independent,46,1.2,NA,NA,1.1957369378736677
98147,Jerrabomberra PPVC,GRN,The Greens,200,-2.98,NA,NA,5.198856251624642
98147,Jerrabomberra PPVC,CDP,Christian Democratic Party (Fred Nile Group),12,-0.56,NA,NA,0.3119313750974786
98147,Jerrabomberra PPVC,CYA,Australian Federation Party,6,0.16,NA,NA,0.1559656875487393
98147,Jerrabomberra PPVC,LP,Liberal,1643,0.73,NA,NA,42.708604107096434
701,Jindabyne,ASP,"Shooters, Fishers and Farmers",33,4.84,-36.4151245,148.6236223,4.838709677419355
701,Jindabyne,FUT,Science Party,11,1.61,-36.4151245,148.6236223,1.6129032258064515
